Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,1,3.194939638,2.837336795,2.608923274,2.407963286,2.231757997,2.078253918,1.945538042,1.832286003,1.737297686,1.659578923,1.589003125,1.516392669,1.487150501,1.5174192,1.57717041,1.613261959,1.627270866,1.306843091,1.740419116,1.686012316,1.481968308,1.222428188,0.919667982,1.04573546,0.817321395,0.764515986,0.7480991,0.688400518,0.765914828,0.712313471,1.079463625,1.315743114,1.185540614,1.400064494,0.859933461,1.022764541,1.25209761,1.051421625,1.271248552,0.982676166,0.790047581,0.694240135,0.723661766,0.627103982,0.59209966,0.466403526,0.455526401,0.361630847,0.265537673,0.237886693,0.160140421,0.277321026,0.220398692,0.181061469,0.132433083,0.068723138,0.090186811,0.054547267,0.032240043,1
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1,3.11265537,3.105963789,3.103569873,3.10759051,3.11383707,3.114549154,3.106941056,3.094475146,3.076781196,3.052886229,3.02750279,2.994795881,2.944627651,2.874439024,2.79185029,2.704732632,2.623122844,2.551811072,2.494453926,2.446208856,2.400441931,2.350893129,2.29636369,2.234977339,2.169695508,2.103978937,2.042151814,1.986004265,1.937095064,1.893125473,1.85244329,1.810739862,1.764754849,1.712699034,1.657597749,1.605744537,1.559440673,1.516092702,1.476210015,1.441087472,1.403960865,1.373013961,1.363786131,1.381467019,1.415822666,1.456207605,1.486064475,1.495369111,1.476757594,1.438141533,1.394792539,1.355289252,1.315560984,1.277676363,1.241177725,1.203251329,1.163967779,1.126421149,1.091362132,1
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,1,3.135829548,3.076374179,3.093094369,3.248274467,3.426013048,3.693369353,3.828556527,3.629152793,2.964792418,2.092835635,1.076942206,0.316819847,-0.014452143,0.296652853,1.07181138,1.934344839,2.638853549,3.146018934,3.349723106,3.364626149,3.361219129,3.375039272,3.299572528,3.132886358,2.896521385,2.610422217,2.331962388,2.204921051,2.22754612,2.357772149,2.531521195,2.617068909,2.460865326,2.014881567,1.403850569,0.73384624,0.146678317,-0.251052336,-0.395391021,-0.352258675,-0.213445263,-0.133518225,-0.120599647,-0.258516671,-0.466267049,-0.716787939,-0.883641333,-0.866405724,-0.550074504,-0.062170329,0.522386716,1.015608183,1.349625109,1.424765867,1.339571942,1.204888841,1.122380666,1.054008214,1.037743079,1
Moldova,MDA,Population growth (annual %),SP.POP.GROW,1,2.369505377,2.239593881,2.080344373,1.965814132,1.821818583,1.684854546,1.554136155,1.429093123,1.408957471,1.389381359,1.402727744,1.415253944,1.364015496,1.283496468,1.113498505,1.009962979,0.848998588,0.811918826,0.805379761,0.887324129,0.967047911,1.015515467,1.033905788,1.023325474,0.956940743,0.892348872,0.856945911,0.740445231,0.572135161,0.406673095,0.216195569,0.053992734,-0.134986082,-0.297673053,-0.404625924,-0.200247307,-0.369845328,-0.04037573,-0.157023972,-0.203364953,-0.223624845,-0.231581522,-0.28158449,-0.247453023,-0.243323174,-0.277937548,-0.23171896,-0.190371976,-0.12623185,-0.099863207,-0.057818827,-0.013113514,-0.026791882,-0.060955534,-0.787848362,-1.148202158,-1.691932579,-1.798515374,-1.805225538,1
Monaco,MCO,Population growth (annual %),SP.POP.GROW,1,1.573165453,1.00770805,0.55835841,0.293078393,0.19777297,0.09874,-0.055797585,0.051506568,0.180064357,0.589367497,1.004139355,1.381584397,1.600364121,1.611399657,1.447041279,1.285455972,1.11040823,1.071383764,1.169960564,1.321082839,1.54713977,1.697461773,1.686925367,1.459209385,1.12309785,0.72227432,0.436359331,0.208914918,0.259678282,0.452820684,0.623097173,0.816989768,0.93650182,0.954101756,0.919042952,0.904220969,0.915301452,0.878482956,0.908523599,0.947015251,0.999745238,1.029483938,1.052178478,1.041222856,1.018674446,1.020102036,0.975049564,1.000051564,1.010023137,1.08982134,1.150272329,1.203038625,1.20228817,1.134431416,1.055446898,0.92891363,0.842253416,0.7525271,0.726376735,1
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1,2.753255813,2.92430878,3.02490747,3.035902815,2.989719558,2.922838939,2.873333547,2.849671568,2.867116896,2.904641618,2.945269952,2.963878067,2.951149798,2.900409924,2.825748415,2.747300278,2.682159334,2.634105895,2.608297462,2.597995643,2.562322907,2.520751765,2.526639269,2.591917406,2.678324521,2.792707565,2.845025879,2.734596464,2.425045434,1.994630024,1.534401951,1.146645064,0.873863728,0.761195357,0.766237399,0.803889746,0.823940855,0.84964524,0.869045297,0.887923091,0.920495284,0.974043757,1.037909511,1.112927846,1.195877528,1.275541946,1.357140897,1.457356633,1.579392665,1.709445872,1.83843533,1.942381267,2.001051262,2.00339925,1.964550454,1.913251831,1.861276285,1.79600998,1.718753097,1
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,1,2.173759257,2.298183662,2.136174232,1.612149735,0.872839676,0.0174781,-0.690614297,-1.021852112,-0.803441582,-0.181916254,0.591913436,1.221726016,1.603638911,1.624172144,1.39767834,1.10551247,0.903317262,0.801868466,0.854425178,1.003961057,1.186938495,1.295577453,1.270428519,1.067109566,0.748418872,0.381334703,0.071225601,-0.120274095,-0.138716842,-0.032812754,0.120809886,0.232144827,0.271440062,0.199581093,0.052816572,-0.115971437,-0.243010698,-0.305295583,-0.419325616,-0.027974019,0.402363248,0.400750772,0.399151169,0.177216476,0.147929262,0.124299813,0.138110348,0.177475867,0.214529296,0.183239906,0.105041772,0.084147408,0.097599637,0.097022011,0.056110724,0.023142531,0.011247907,-0.023461353,-0.014465221,1
Morocco,MAR,Population growth (annual %),SP.POP.GROW,1,3.051854531,2.978712885,2.886818547,2.774724404,2.652651216,2.533911812,2.427791077,2.334717933,2.257999889,2.197629222,2.139741365,2.094075474,2.08407447,2.116204422,2.175760511,2.237514713,2.288319088,2.333856453,2.370307788,2.394983994,2.420213525,2.43257874,2.406367941,2.333823164,2.231317037,2.116309734,2.011445232,1.927543801,1.873384213,1.838191235,1.809361545,1.769659621,1.711343154,1.627937342,1.529636873,1.431577587,1.346089112,1.274059696,1.220063548,1.18141041,1.148669219,1.121322244,1.107806757,1.109662648,1.123811218,1.139811914,1.158636566,1.190237718,1.23619458,1.289222897,1.346536709,1.393605966,1.415232839,1.403845047,1.368838447,1.32597922,1.287002655,1.250794964,1.22105093,1
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,1,2.164911652,2.224987665,2.267269165,2.286911896,2.29133509,2.295882446,2.304660332,2.310380816,2.313404035,2.317345027,2.299848794,2.287012261,2.327263795,2.434862845,2.573355274,2.705155277,2.781533694,2.77956053,2.682583094,2.514472357,2.403298029,2.296387765,2.029644997,1.566110772,1.009996459,0.345451366,-0.173542381,-0.221896457,0.375044144,1.406174658,2.589814548,3.523386633,4.01051768,3.937219323,3.518039679,3.035216634,2.699626591,2.509928774,2.526631965,2.676309529,2.83852544,2.932489207,2.976679703,2.953464449,2.887865831,2.820144111,2.775188458,2.745479417,2.736925889,2.743721432,2.749233949,2.753116358,2.769039684,2.798568532,2.834860784,2.872120456,2.900629142,2.913458975,2.907137438,1
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,1,2.160254602,2.164638843,2.181431296,2.214885831,2.257716593,2.300602905,2.333664848,2.353766905,2.357518755,2.349504098,2.336634277,2.324121244,2.311436761,2.30007356,2.288681032,2.271364659,2.249506978,2.229459031,2.212410967,2.194635664,2.173902304,2.143490732,2.097734953,2.033687805,1.955852198,1.881739661,1.807546117,1.714260422,1.598149224,1.471448092,1.333742473,1.213624069,1.145066673,1.143877971,1.187319546,1.24638692,1.285289498,1.288625438,1.241638655,1.159581323,1.076001574,1.005095607,0.932142376,0.859414762,0.790533451,0.714756263,0.647832474,0.619115071,0.640299595,0.694989178,0.767385401,0.826303883,0.849756952,0.822712022,0.762033335,0.689521233,0.633962381,0.608482652,0.625548337,1
Namibia,NAM,Population growth (annual %),SP.POP.GROW,1,2.358961235,2.409744157,2.453730004,2.486159607,2.513662282,2.519405349,2.528895881,2.584633532,2.699891674,2.838924023,2.998737188,3.109443924,3.094245123,2.928689297,2.674702856,2.417990888,2.223527856,2.10280427,2.081035831,2.135279119,2.170969196,2.210749011,2.37213904,2.672189429,3.039429842,3.427628212,3.71028716,3.792500725,3.634792349,3.327473641,2.98947121,2.71084495,2.483348153,2.333877684,2.239006818,2.158113413,2.061945897,1.959842544,1.843566356,1.726197374,1.608605476,1.515649273,1.4793442,1.511993064,1.589970222,1.688022879,1.769704072,1.821326286,1.825753998,1.801512464,1.769492384,1.750389687,1.749070286,1.77153652,1.807851372,1.846297158,1.872154337,1.882279294,1.872480881,1
Nauru,NRU,Population growth (annual %),SP.POP.GROW,1,5.708222046,6.518597988,6.480395921,5.835832557,4.612977173,3.53974723,2.538785663,1.815336475,1.627833722,1.708653899,1.904819497,1.854514984,1.82074799,1.859055399,1.644103639,1.535193694,1.539015736,1.395808462,1.494835693,1.627958073,1.716230649,1.799582951,1.890228618,1.903203091,2.056047232,2.118328744,2.074384845,2.197890672,2.355616008,2.417196961,2.688417659,2.687844944,2.530036018,2.030380068,1.230726507,0.413146128,-0.234532684,-0.773151126,-1.104037102,-1.077658847,-1.187246332,-1.112380422,-1.074851112,-0.924815598,-0.536682975,-0.213447253,0.142348778,0.496631031,0.484115923,0.661855605,0.518394143,2.183406957,5.138571156,9.109230951,5.114564154,4.498486084,-1.334638904,-1.344820893,-0.972916514,1
Nepal,NPL,Population growth (annual %),SP.POP.GROW,1,1.592528255,1.602717616,1.630209192,1.677064456,1.736919622,1.802830719,1.86601178,1.92255462,1.968834574,2.007421875,2.044089419,2.08107025,2.115764709,2.148017739,2.177798029,2.204243726,2.227747614,2.24919976,2.269126667,2.286626525,2.309424973,2.32962234,2.332405074,2.313658111,2.284953496,2.236958724,2.203089238,2.227984829,2.327081086,2.465687227,2.610501583,2.708677105,2.729223392,2.653261058,2.51165238,2.355607559,2.213505458,2.073169994,1.941662465,1.817273368,1.681592739,1.542724377,1.426524776,1.340497508,1.271055309,1.243735705,1.204561266,1.070696422,0.810307142,0.481206223,0.10443136,-0.190907924,-0.266959829,-0.040799013,0.400968922,0.906849996,1.333612899,1.653980239,1.837337077,1
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,1,1.315294588,1.424475067,1.348491965,1.337781332,1.372661105,1.305170731,1.133144073,1.038546961,1.157969109,1.238932661,1.189133543,1.01117285,0.827331016,0.78367225,0.891389955,0.784993389,0.594626001,0.615264577,0.690282252,0.791331808,0.686046798,0.458559864,0.379222596,0.39693319,0.46632652,0.554957726,0.634526879,0.646096228,0.599907213,0.688603823,0.788031035,0.756056593,0.69699133,0.602938474,0.493927373,0.461395748,0.514767002,0.616640531,0.665493187,0.714770363,0.754840058,0.638291666,0.471814399,0.347475412,0.233663148,0.160613669,0.217521601,0.389292461,0.514284545,0.512923101,0.466428782,0.370055035,0.294820793,0.359828173,0.443220089,0.53217888,0.591203366,0.583933409,0.58572446,1
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,1,2.74673947,2.67330622,2.720451624,2.761970734,2.687731776,3.261158559,3.158157205,3.061463582,4.423325498,7.410797215,6.899287149,4.481401579,2.362314576,1.926841887,1.138532223,1.125715452,1.481508579,1.096903137,0.724640852,1.112917608,1.839457595,2.115563554,2.038114026,1.964438067,1.829518523,1.860220415,1.982131906,1.943605838,1.965284643,2.368989136,2.577967007,2.498715148,2.578822274,2.666625017,2.261522218,1.915332709,1.931976819,1.898767879,1.89876221,1.901374378,1.901793221,1.898811419,1.703765144,1.521461098,1.518467354,1.495754382,1.473710882,1.452307684,1.309615607,1.533215429,1.825085374,1.811679043,1.779440428,1.65510643,1.6098044,1.512006217,1.364718613,1.314666088,1.3080311,1
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,1,1.999440499,2.542112124,1.986582544,2.094972265,1.649506117,1.791047632,1.785232597,0.877166547,0.894787618,1.357592266,1.493750959,1.768358888,1.95737,2.085288594,1.945433727,0.884790066,0.311361736,0.032044093,-0.391641218,0.125363651,0.384751509,0.993480548,1.359494772,0.865186525,0.617838918,-0.024640404,0.861875993,0.274482468,0.480054396,0.923222729,1,1.041735384,1.140231107,1.329237335,1.464363787,1.582661927,1.312358286,0.887279889,0.525484536,0.587564086,0.589286035,1.737174864,1.973558544,1.486219082,1.12877351,1.21898486,0.932407688,0.848701402,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.510339485,1.889045125,2.099356886,2.122962382,0.977703457,1.557727747,1
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1,3.144886554,3.101881823,3.068275694,3.048621826,3.03837342,3.028307355,3.017917451,3.017987545,3.029476483,3.047574779,3.062032806,3.069978634,3.078706647,3.086597297,3.091338639,3.091008712,3.078811339,3.047294718,2.993915361,2.924305543,2.856393103,2.787541739,2.700813456,2.593473831,2.47704339,2.349809492,2.238376839,2.172375986,2.164473864,2.191747239,2.230491183,2.24622747,2.220209019,2.139614247,2.02323844,1.903298999,1.799209366,1.704361966,1.623859986,1.555883066,1.489336824,1.427215419,1.384988584,1.366571663,1.36539626,1.370910713,1.374179594,1.374697898,1.368535989,1.357700656,1.34688315,1.337558375,1.327178181,1.315508853,1.302091432,1.288955673,1.274855157,1.255357967,1.229573677,1
Niger,NER,Population growth (annual %),SP.POP.GROW,1,2.838320651,2.881002768,2.904598025,2.903395882,2.885133483,2.867102789,2.854356278,2.838621475,2.821043935,2.803893112,2.78407144,2.769388618,2.769955069,2.78903145,2.819405976,2.854635451,2.883343454,2.898656388,2.896288063,2.883742498,2.875293661,2.875623457,2.876451289,2.878651662,2.885181218,2.891369705,2.90804725,2.950868846,3.024783665,3.117207612,3.21374592,3.29934014,3.368839145,3.417403394,3.451576909,3.482383094,3.515548561,3.547143466,3.578408877,3.60876885,3.637791569,3.664514485,3.688328598,3.709076163,3.7278624,3.742123504,3.756527931,3.77853074,3.809711497,3.844154032,3.876360997,3.898694473,3.907245338,3.899889965,3.881581481,3.860078795,3.839154453,3.816869199,3.793668153,1
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,1,2.028763661,2.075966411,2.11049895,2.129491917,2.139633844,2.151234736,2.171305394,2.199390073,2.237769973,2.285762274,2.321518688,2.360910027,2.439608646,2.566080336,2.71444252,2.87289137,2.993249544,3.03197919,2.971375139,2.849252191,2.709843332,2.599831616,2.53426438,2.528879693,2.5624216,2.602904427,2.625517401,2.630947033,2.612565799,2.579309849,2.54594937,2.521577563,2.503346905,2.493413935,2.489914474,2.488916992,2.488785116,2.491318779,2.496357004,2.503846969,2.511616536,2.521515111,2.537254552,2.55966188,2.585689094,2.610843826,2.632173264,2.649864293,2.662916691,2.671442933,2.677883827,2.680913555,2.676900328,2.665019173,2.6474192,2.627702662,2.607676386,2.586545852,2.564841886,1
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,1,1.267371163,1.282291486,1.323069973,1.392055828,1.47340622,1.580107561,1.664162218,1.65533894,1.527676739,1.325340902,1.0820489,0.883399741,0.796554217,0.86717759,1.037638707,1.242491654,1.388090299,1.427792275,1.324268303,1.122482203,0.896758419,0.703816035,0.543312998,0.432453958,0.359914027,0.302539464,0.238001304,0.162446024,0.067979452,-0.032155485,-0.146683972,-0.233201787,-0.233142057,-0.117254562,0.07813456,0.311677841,0.50914603,0.62114215,0.611281466,0.513647494,0.393510415,0.297475395,0.219288818,0.176232762,0.156655294,0.138623354,0.111176871,0.091319589,0.083455185,0.082226596,0.084282115,0.086380594,0.086209706,0.082237124,0.074715496,0.068123807,0.06010463,0.046194989,0.024049441,1
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,1,2.630689679,1.847158558,1.464879234,1.806066029,2.192245556,2.879569433,3.269313495,3.512368089,3.512540433,3.28565225,3.292883514,3.317648932,3.141322568,2.427538003,1.668901273,0.681137859,0.146305805,0.807470136,3.038405634,6.168482411,8.772256114,10.49363702,11.4875279,11.97555681,11.8915292,11.96383238,11.67046389,10.21169511,7.762639794,4.955545081,1.978034151,-0.40797978,-1.55694105,-0.864780087,1.109246966,3.536040999,5.197066009,5.709292948,4.859516557,3.213674851,1.499501208,0.169606263,-0.812949728,-1.217102868,-1.237404617,-1.17414001,-1.193522777,-1.081544354,-0.79399046,-0.410488354,0.075937883,0.552054059,0.867139583,0.946513983,0.855206185,0.728782877,0.663417067,0.564156498,0.585463293,1
Norway,NOR,Population growth (annual %),SP.POP.GROW,1,0.794353923,0.803401557,0.756123516,0.755402814,0.777327077,0.798379882,0.836536532,0.840602106,0.814728249,0.726516019,0.701293381,0.764803002,0.69950483,0.620349415,0.551888897,0.46901392,0.42266132,0.381788583,0.34056557,0.321225576,0.344079656,0.36727828,0.331060292,0.282202673,0.2994715,0.356688644,0.468049547,0.537922759,0.412807535,0.344151413,0.476503585,0.577180268,0.59522933,0.569388228,0.51912552,0.506881683,0.542219936,0.595410343,0.684759433,0.649044821,0.506046911,0.539290805,0.586532692,0.59093094,0.681072964,0.805392739,1.034734515,1.246333015,1.261127289,1.24566618,1.297189391,1.313440989,1.209141589,1.127736677,0.995084737,0.880969815,0.807673182,0.660090844,0.675061373,1
Oman,OMN,Population growth (annual %),SP.POP.GROW,1,2.355941186,2.436039867,2.504722235,2.559203138,2.613006455,2.682381169,2.782268606,2.908448512,3.06241892,3.24643484,3.411068887,3.594583207,3.866422887,4.241431014,4.652471251,5.017844684,5.288545155,5.471863034,5.560274469,5.568546751,5.576944751,5.539800917,5.355538403,5.013877101,4.598746867,4.10352634,3.689642948,3.532658236,3.688110032,3.997079532,4.404843941,4.618102351,4.38149975,3.616770661,2.566734117,1.458143514,0.584343373,0.093388485,0.13490823,0.577908105,1.182980461,1.723478993,2.173681819,2.456865875,2.652448284,2.730211888,2.917397634,3.469390162,4.451407873,5.58640038,6.666674659,7.32038057,7.349640007,6.739017689,5.790631303,4.845614386,4.083954207,3.445117966,2.968313394,1
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,1,2.364733235,2.431166392,2.486728214,2.531019077,2.56684106,2.601887198,2.635448971,2.660906008,2.677776675,2.691313307,2.702009864,2.720699592,2.75949351,2.822868267,2.901565979,2.97468466,3.038798946,3.106742685,3.178404951,3.246327847,3.309111298,3.35307922,3.363941241,3.336807567,3.28333614,3.227341847,3.173764076,3.109144826,3.033977558,2.955558407,2.866813712,2.78844997,2.749601004,2.759564142,2.797005942,2.845336748,2.870200549,2.847723493,2.765684503,2.647398688,2.521498071,2.41700998,2.341923724,2.305981732,2.296422881,2.29323254,2.28167066,2.26305181,2.233333997,2.197033999,2.159028902,2.126711756,2.103632169,2.092276276,2.087629055,2.084320949,2.074997082,2.05587987,2.029214863,1
Palau,PLW,Population growth (annual %),SP.POP.GROW,1,2.80543121,2.631989305,2.413216791,2.152834922,1.871442564,1.58690554,1.30639494,1.211072283,1.334392904,1.647568106,2.028229098,2.353242687,2.307055222,1.594754722,0.567322291,-0.520571472,-1.499066647,-1.94025808,-1.412819863,-0.40970231,0.817732907,1.911733963,2.579109002,2.703905412,2.492364164,2.215083805,2.089222444,1.956241174,2.109246551,2.344986009,2.511689791,2.652166825,2.700344503,2.587474311,2.638800141,2.468692853,2.36481377,2.174476188,1.96854633,1.737062235,1.460107517,1.28643857,0.872083811,0.292368391,-0.433818275,-1.225823442,-1.974326365,-2.398297823,-2.265635313,-1.821242392,-1.176484158,-0.593473552,-0.192929754,0.113533164,0.221019613,0.339079161,0.467172211,0.554390332,0.562440575,1
Panama,PAN,Population growth (annual %),SP.POP.GROW,1,2.966684389,2.982713236,2.98546998,2.977454542,2.960145241,2.935546831,2.910529004,2.888239415,2.872739327,2.85782756,2.842672118,2.819774641,2.785576524,2.735156331,2.676201004,2.615263692,2.558293154,2.505299983,2.457321853,2.413698875,2.371668062,2.331284624,2.293112448,2.25838634,2.227029527,2.197159893,2.16998096,2.145974605,2.125194619,2.107115602,2.089396031,2.072451266,2.060418668,2.052729963,2.048530792,2.045715103,2.039713885,2.025760587,2.001592443,1.970629913,1.938630408,1.908747327,1.882967812,1.861870367,1.844444342,1.828377907,1.811763539,1.794311712,1.776150401,1.757809351,1.736185243,1.715705644,1.704287378,1.703029701,1.707123796,1.713624922,1.7115912,1.69258055,1.651786891,1
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,1,1.809877737,1.867173635,1.929434599,2.00319177,2.082089012,2.158722712,2.22518932,2.2771912,2.313512085,2.337830747,2.358181041,2.379131406,2.406037782,2.440436296,2.479445873,2.512296871,2.539177657,2.570213953,2.606399902,2.641690618,2.677183346,2.699762589,2.696742925,2.662525987,2.60841852,2.551541626,2.501916664,2.456690231,2.417885406,2.38639031,2.348967153,2.31494821,2.306303749,2.328879161,2.368243004,2.422445274,2.460757297,2.450540877,2.379292906,2.273150029,2.149307733,2.054067621,2.025000542,2.081040803,2.189462195,2.313211289,2.40240595,2.433061143,2.387696103,2.293116811,2.187683876,2.102969323,2.041359054,2.01278982,2.00628287,2.002382597,1.990144672,1.974760178,1.953679082,1
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,1,2.621148212,2.631766712,2.639390059,2.645232931,2.646641445,2.654454115,2.656641121,2.633391329,2.580074247,2.510974962,2.43933226,2.387827366,2.369219981,2.392393983,2.445393005,2.498790925,2.547580424,2.607983689,2.68049046,2.755731777,2.828803595,2.88684746,2.91837315,2.918952024,2.896049532,2.865457648,2.831791001,2.785970618,2.72888725,2.664064715,2.592646059,2.521296543,2.455643546,2.398241516,2.345754892,2.292806457,2.23499076,2.171857827,2.102131341,2.027708224,1.957772257,1.889000794,1.809659732,1.717219568,1.619245662,1.518486779,1.430860613,1.372056297,1.350354378,1.354323861,1.366354548,1.372544496,1.372824764,1.361597664,1.342858435,1.323677576,1.307316991,1.287844517,1.265167271,1
Peru,PER,Population growth (annual %),SP.POP.GROW,1,2.831080898,2.857759781,2.868685215,2.861085089,2.840826133,2.815292894,2.792279497,2.775450303,2.767416218,2.764058706,2.759339624,2.74869035,2.731889498,2.7080341,2.678641801,2.647525759,2.615660845,2.581273046,2.544351145,2.505667714,2.464217015,2.42253045,2.384074825,2.350170049,2.318321554,2.287473547,2.252686776,2.209093775,2.154674402,2.093396569,2.022524479,1.954108587,1.903296205,1.875981059,1.859853062,1.853820028,1.829860048,1.757924761,1.624545224,1.452875982,1.274316577,1.119423875,0.995940286,0.916382108,0.871984041,0.843022977,0.818629744,0.805922327,0.803205826,0.812933092,0.811930737,0.825138039,0.901475426,1.056972861,1.256186053,1.483160681,1.661934247,1.718246517,1.616157197,1
Philippines,PHL,Population growth (annual %),SP.POP.GROW,1,3.336637326,3.317895843,3.276827037,3.208828589,3.126000195,3.040318972,2.96764226,2.915962279,2.890517181,2.882450459,2.879851963,2.872143128,2.857701469,2.833392233,2.803804297,2.773085361,2.748344613,2.733525615,2.730899494,2.735457202,2.739080003,2.73730212,2.731738823,2.721163819,2.705567991,2.689459879,2.669583055,2.638754419,2.595111067,2.543404105,2.488563478,2.436907815,2.391634288,2.355082381,2.324215253,2.291634668,2.256005533,2.222295652,2.190730728,2.1590432,2.132604802,2.101921201,2.051819246,1.977348825,1.889366661,1.793723347,1.711104341,1.65996179,1.649857391,1.666112353,1.691813951,1.704126853,1.692082958,1.646689216,1.579367402,1.507207616,1.445492801,1.39613428,1.363994679,1
Poland,POL,Population growth (annual %),SP.POP.GROW,1,1.095789675,1.143154014,1.322525647,1.382204638,0.976289384,0.747873419,0.961728386,0.956732069,0.782340329,0.355759845,0.364260164,0.826716475,0.908113633,0.95978577,0.993595532,0.997795383,0.963866723,0.794064583,0.802185476,0.923267472,0.907868488,0.920284572,0.937688926,0.904590692,0.803585475,0.681065577,0.564203449,0.414457483,0.361655505,0.392398205,0.354679168,0.306681391,0.254450914,0.211012329,0.135721034,0.076074182,0.065455369,0.035753301,-0.008302753,-1.044335398,-0.027587125,-0.046318937,-0.067492702,-0.058512735,-0.043948953,-0.063370574,-0.054305021,0.01363738,0.067763227,-0.285609122,0.053769709,-0.000239076,-0.060360017,-0.074846229,-0.066641101,-0.042985131,0.012480099,-0.000200133,-0.010207303,1
Portugal,PRT,Population growth (annual %),SP.POP.GROW,1,0.805085264,0.721622436,0.403565949,0.055464162,-0.407786764,-0.754120303,-0.634300161,-0.427640384,-0.897396123,-0.886270251,-0.423397124,-0.154288053,0.03093226,1.394878048,3.80041404,2.844096717,1.061754967,1.078956555,1.071993612,1.081432067,0.867080703,0.611332101,0.463965044,0.38455308,0.273538752,0.090953758,-0.026945439,-0.103951995,-0.145920471,-0.21794848,-0.230481754,-0.077749267,0.122316595,0.269089468,0.346203938,0.375996187,0.446460605,0.505389233,0.565630442,0.702859953,0.705230637,0.54766794,0.375411415,0.23912899,0.185532267,0.180332441,0.196304384,0.14419128,0.095330859,0.045910037,-0.147084879,-0.405421788,-0.548815211,-0.539190467,-0.414141102,-0.315459017,-0.24388941,-0.160104021,-0.140172577,1
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,1,1.75390952,2.086654718,2.188164769,1.958550691,1.55144868,1.187790539,0.784686199,0.617590849,0.826234253,1.253221144,1.612752762,1.973951823,2.160531592,2.080244004,1.843916845,1.651418965,1.462257716,1.310095062,1.228024793,1.189580284,1.13366199,1.070592227,1.022534059,0.993257484,0.976322961,0.959374955,0.942762657,0.92681889,0.909864623,0.890295757,0.707415569,0.645450037,0.842176258,0.928877577,0.923749876,1.121862669,0.929312007,0.57478869,0.500714523,0.276558689,0.214145951,0.128937306,0.062589906,0.020462636,-0.144242361,-0.423467205,-0.585620757,-0.586677392,-0.545401894,-0.506170057,-1.156540293,-1.209987934,-1.145930978,-1.633128331,-1.759208258,-1.93497109,-2.418017622,-4.048391034,0.010646546,1
Qatar,QAT,Population growth (annual %),SP.POP.GROW,1,8.176203036,8.997270233,9.252386492,9.056168136,8.598839687,8.100648467,7.775299331,7.701296769,7.909568904,8.209096545,8.654405205,8.877677975,8.576283288,7.735247048,6.732721606,5.563481786,4.830185111,5.148771597,6.660364665,8.615806597,10.33785142,11.14527001,10.94980201,9.834873514,8.32257094,6.989300279,5.955743797,4.957856338,3.995914336,3.110804717,2.298698914,1.636671765,1.2206308,1.103013602,1.254520448,1.754723957,2.418225475,2.988768608,3.373963474,3.780297533,3.73449167,4.118172767,6.18952516,9.978992947,13.87016276,16.70019074,17.5109483,16.47580277,14.14463415,11.48290073,9.232393296,7.574748356,6.201453325,5.114952657,4.239996291,3.397360191,2.615829323,2.068684466,1.795285051,1
