Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Jordan,JOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4162.969004,4155.464744,4768.083916,4834.95548,4938.988369,5146.235687,5187.066584,5320.990246,5435.00193,5601.982324,5864.599142,6194.307633,6530.873833,6780.377678,7361.380522,7945.106381,8514.418684,9059.180605,9448.385745,9551.199034,9384.458915,9313.257679,9111.60944,9215.339765,9050.628455,9331.339833,9283.870671,9841.169557,10086.44954,10316.60909,1
Kazakhstan,KAZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8270.779757,7562.508792,7329.986133,6858.65928,6211.94844,5925.059979,6156.254923,6470.298906,6530.560445,6868.835504,7733.789443,8985.6555,10021.89696,11119.88781,12428.836,13934.72114,15725.34653,17384.92451,18086.24159,17962.83012,19225.07691,20779.44551,22032.17586,24504.76752,24726.47287,23224.11784,23818.82483,24862.96612,26147.04607,27443.57117,1
Kenya,KEN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1476.470678,1498.024026,1471.639508,1464.965953,1489.242842,1540.713717,1587.053612,1576.527392,1601.281418,1616.519885,1617.534955,1669.330033,1659.383235,1693.256527,1778.543464,1889.787886,2016.604595,2152.221463,2139.158869,2166.327181,2311.976876,2437.881,2530.347985,2767.402811,3021.433123,3361.977348,3635.265028,4046.208425,4302.999065,4509.322442,1
Kiribati,KIR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1261.458411,1281.253495,1302.957749,1328.54606,1363.135527,1372.863024,1400.433936,1425.134521,1509.900051,1482.397588,1583.087611,1567.041215,1624.565342,1658.863228,1644.954584,1744.974858,1758.459498,1800.754894,1756.730343,1745.986907,1716.059227,1749.233461,1837.991938,1921.614459,1917.627413,2110.117273,2210.969175,2240.544687,2312.254478,2369.465528,1
"Korea, Dem. People’s Rep.",PRK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Korea, Rep.",KOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8392.41101,9486.821691,10201.2634,11054.26185,12219.71277,13549.11976,14724.27911,15744.78127,14976.42191,16807.12948,18551.26112,19693.44323,21396.83775,22074.01428,23785.28724,25186.86757,26877.9921,29059.76568,29946.07749,29644.43415,31740.45956,32546.75365,33557.12872,34244.31214,35324.49767,37907.50031,39567.01662,41001.06689,42136.08039,43028.89635,1
Kosovo,XKX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3561.049515,4617.647527,4654.64546,5021.200759,5287.485198,5777.205674,6170.298379,6743.315038,7249.512759,7506.875448,7782.947105,8222.225939,8477.469769,8805.379754,9043.183283,9575.75488,10062.10826,10530.48166,11152.38103,11838.881,1
Kuwait,KWT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59930.61637,60606.38594,60095.58578,58839.32869,55001.06186,56179.29502,55943.11872,57617.37353,68071.04864,75700.9083,83689.1956,88660.11025,91473.46238,90096.46961,79424.26822,73965.97061,78178.0723,82680.38125,78058.51287,70082.42486,47230.62319,44685.35062,50855.49996,51669.73342,51912.01213,1
Kyrgyz Republic,KGZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2546.332254,2384.017155,2076.830673,1796.848315,1467.131134,1402.579196,1506.975557,1660.561941,1688.776658,1749.59438,1863.73919,1987.031711,1999.672673,2157.265386,2342.492743,2384.178026,2505.465168,2766.05448,3027.863024,3101.336928,3085.651936,3297.366837,3618.149726,4042.893053,4281.824074,4214.829509,4681.174733,5046.691535,5254.278486,5470.811536,1
Lao PDR,LAO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1025.760018,1075.511642,1129.931092,1193.379948,1286.047203,1373.253055,1463.659767,1559.987455,1610.076877,1722.281188,1831.969162,1948.395686,2064.431069,2196.991651,2363.315073,2569.536512,2829.042452,3073.743337,3321.91527,3538.647348,3822.627142,4150.824173,4841.643061,5289.476389,5873.755489,6168.477642,6843.561582,7257.807932,7771.986954,8150.752426,1
Latvia,LVA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5489.763591,5776.003306,6465.938329,7047.96123,7390.392737,8017.565047,9018.46788,10052.59588,11011.10906,12199.20747,13836.85561,15742.43171,18125.9764,19466.07461,16936.93309,17600.41724,19789.47784,21291.23124,22692.81035,23844.29632,24830.92297,26404.52569,28488.92361,30644.60829,32204.45784,1
Lebanon,LBN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3839.270302,5690.812788,6437.065886,6916.754744,7284.222437,7636.047893,8456.238457,8579.325431,8908.460899,8859.466808,8952.107609,9146.922629,9170.331421,9189.07132,9667.997367,9955.016318,10281.74089,11522.57025,12819.02193,14095.5676,14961.74399,14668.51067,14816.87782,14972.71648,15026.33614,15067.7746,15487.10925,16005.25704,15980.40757,15327.30896,1
Lesotho,LSO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,813.2402636,879.292955,940.4412435,974.6645614,1032.850394,1067.826918,1127.051964,1168.55698,1182.176529,1191.70027,1257.418952,1328.846545,1363.595916,1460.511666,1534.648914,1645.361804,1772.343197,1910.807987,2079.0436,2136.795543,2173.572399,2328.231961,2354.102063,2621.936623,2871.684565,3093.710719,3063.028826,2783.115662,2813.400913,2882.421901,1
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,993.4005204,1007.530091,1037.121544,725.3847199,750.1450381,793.4941792,853.7920324,923.5150096,967.9465441,987.0071054,1022.056747,1093.541137,1174.049107,1339.301184,1381.940254,1292.096518,1379.055624,1515.64325,1532.32917,1486.994898,1
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17287.19311,18043.57605,17830.23032,17653.70444,19998.57896,21116.61039,23987.55036,25925.375,27896.2987,28792.87229,28430.09808,29895.2196,11482.09882,24285.30012,19869.11098,14303.01749,12220.0234,11108.71684,13237.99853,15372.36735,15803.05638,1
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5922.32626,6376.143738,7068.317313,7762.968137,7821.640848,8459.605057,9451.723494,10494.34923,12067.90091,13031.53327,14526.07521,16481.7946,19094.20254,20744.07355,18159.68129,20053.90408,22823.95416,24645.69354,26679.97857,28156.18584,28823.81809,30924.93094,33821.19545,35831.86282,38214.20693,1
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29656.33484,32866.21767,33775.22378,35547.43979,37183.92352,39624.41525,41322.56097,42836.16249,44396.39103,50627.92776,55361.9323,55895.38484,58771.50927,60040.23125,64051.82503,68220.06448,77938.20012,83975.63557,86693.89512,82340.48949,85677.63344,92005.01684,91622.17742,95590.5387,101297.5757,103750.7751,110649.6966,112822.6058,116786.48,121292.7393,1
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27082.01844,28216.50912,31913.73696,33632.15183,35090.7016,36266.98434,36041.36969,35833.54831,33882.97879,32858.02908,34742.67263,35683.19869,38533.17222,42742.08911,54287.86382,59079.78832,67443.49301,77578.04501,80068.55983,80011.78705,99166.90273,120358.9319,133521.443,153609.8402,154095.7039,117110.1878,115698.0592,126918.2265,135020.7802,129103.0144,1
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1212.980734,1141.058507,1146.428675,1162.868637,1151.667221,1159.278632,1168.872406,1194.690845,1216.383618,1251.884217,1295.847874,1360.818323,1174.408877,1274.20009,1336.76533,1401.930266,1478.50279,1559.227329,1648.504297,1550.578172,1534.891278,1548.327823,1530.934508,1535.489162,1555.82338,1546.837114,1606.666934,1584.422678,1651.168811,1714.447454,1
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,469.1823932,516.6356151,485.3328304,543.6167911,496.5608459,585.8487414,628.8313746,648.2739135,662.5540399,673.2994728,680.7341574,644.6779486,649.9934312,683.1300311,721.4126314,748.4797132,785.7325285,859.8979223,917.0580953,972.6456378,1021.858988,1062.954455,1034.020079,1108.513657,1078.980573,1018.935262,1025.010957,1037.545868,1067.126779,1103.643616,1
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6818.401982,7517.49071,8159.296379,8951.920938,9739.125574,10648.77129,11627.62003,12373.31493,11302.46027,11875.80867,12913.17214,12976.6736,13606.05103,14369.82821,15450.0455,16454.21794,17549.59826,18784.48219,19695.07704,19193.19048,20508.75245,21704.74958,22985.82538,23478.0318,24607.70746,24801.88695,25546.00923,26648.32965,28186.70494,29525.57736,1
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6178.421032,6653.917509,7207.524471,7700.276357,8140.068937,8460.491404,8104.711108,8594.75459,9678.550809,10248.25024,8940.432454,11336.64307,12251.76701,13345.01164,12123.61642,12712.20418,13542.92749,13690.52841,14774.15009,15993.16898,16768.69732,17411.05432,17988.69,18945.25865,19698.23575,1
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,804.2250455,909.1044428,878.052876,903.1993123,931.9516732,935.1350457,993.341178,1032.31878,1094.128575,1142.074856,1134.541156,1299.113577,1320.212706,1422.56133,1437.30406,1528.692945,1594.965013,1639.392599,1693.719835,1731.268201,1787.161555,1826.647792,1763.839478,1812.965118,1915.368491,2032.665667,2188.081627,2248.260816,2336.97532,2423.828765,1
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9335.808073,9982.668571,10579.40999,11202.88397,11976.17917,12912.4821,13668.09053,15126.64412,15868.60609,16962.22997,18289.72215,18419.34161,19584.6137,20781.60167,21336.32361,22263.78261,23219.91715,24891.48886,26193.04582,26159.43065,27829.82422,28601.70114,29423.39961,31078.43944,33387.07263,36083.36776,38699.6095,41554.93791,43555.20509,45651.575,1
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1998.490655,2019.486498,2175.210361,2332.732208,2503.293197,2752.430689,2510.2735,2392.896969,2404.482403,2405.38236,2476.246796,2668.129428,2760.841073,2710.465424,2757.248092,2866.939653,2946.295217,3093.465138,2934.230051,2995.234351,3252.367857,3285.582535,3258.500774,3425.601546,3443.028342,3519.218145,3585.710747,3780.93897,3986.06801,1,1
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2639.023737,2705.80679,2747.316723,2901.90803,2800.570192,3061.197716,3216.24223,3061.116496,3101.704328,3178.818442,3041.067913,3000.580218,3005.948569,3183.320395,3328.105268,3621.096346,4290.200245,4196.493605,4142.721087,4058.739692,4092.08467,4225.568913,4262.064847,4481.255364,4295.049304,4200.155677,4700.104005,5077.195472,5161.408836,5412.419162,1
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4946.528685,5283.288313,5680.382537,6038.472407,6333.217086,6685.520676,7115.206162,7554.371329,8018.503897,8241.220605,9027.425525,9459.232145,9696.478906,10386.3468,11058.2433,11536.87669,12406.32643,13407.97741,14353.11306,14902.35421,15698.52215,16653.2438,16963.51124,17866.30682,18488.04679,19229.83549,20701.21897,21415.11611,22732.23453,23942.13241,1
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8081.836061,8559.900134,8936.047912,8555.64056,9014.381915,8482.613062,9076.087735,9712.091271,10173.16543,10448.8234,11089.81343,11129.86896,11187.47762,11482.44959,12085.76007,12657.63719,13808.17762,14290.06724,14924.82175,14558.24481,15260.62055,16520.25851,17162.92752,17373.89702,18045.98446,18284.88284,19314.25736,19795.8685,20396.47771,20410.70657,1
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1770.813903,1917.508938,1987.121889,2146.326319,2136.947305,2302.245935,2253.197402,2149.975678,2241.770228,2314.526959,2489.404433,2604.705324,2663.933093,2759.388521,2753.504597,2910.789354,3018.000367,3069.168534,3080.080072,3154.79213,3265.69266,3422.289681,3388.224357,3276.300535,3215.174624,3354.508153,3380.736875,3497.917295,3550.41595,1,1
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3186.275181,3060.050313,3175.811557,3002.661909,2948.042426,3083.73543,3351.094251,3678.128467,4004.961,4428.072832,4920.413061,5327.4283,5647.72573,6218.499816,5897.391828,6396.089272,6913.602292,7363.162319,8381.671833,8827.054108,9254.848605,10610.47784,11651.31745,12665.00369,13574.05143,1
Monaco,MCO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3346.569359,3110.866638,2854.324542,2804.743895,2903.591752,3129.431784,3231.873701,3387.684523,3510.281604,3638.539525,3729.249944,3887.626852,4095.939708,4418.143794,4963.623692,5424.240853,5989.655303,6689.45971,7319.099673,7167.241428,7581.563396,8912.857305,10227.52665,10549.85911,11056.30981,10767.1332,10742.65309,11311.79382,12196.75026,12819.94858,1
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6004.078797,6773.158065,7100.27723,7332.827866,7835.185552,8313.67164,10446.09965,12446.416,13816.52731,13034.67735,13645.15403,14472.47919,13863.96478,14870.173,15371.12201,16337.1426,18085.02979,19627.08163,21236.47102,22988.6802,1
Morocco,MAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2549.079851,2774.441167,2729.058924,2725.603642,3028.392207,2879.881425,3248.057903,3208.42229,3434.526668,3477.877863,3579.348846,3878.28899,4014.238492,4281.401808,4553.555494,4793.267493,5250.52386,5516.874269,5886.670825,6107.380459,6332.123545,6712.326003,6702.418324,6916.015457,6609.609108,7024.963089,7112.999215,7314.154487,7613.142868,7826.167677,1
Mozambique,MOZ,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,291.4913559,308.0332844,285.5860923,310.6000783,324.9199652,327.4851357,359.7602896,396.469756,429.8072797,474.8817049,478.2943348,532.5449249,574.1411629,606.9704723,653.1599014,697.7674931,766.7003689,824.9519184,877.8643156,915.0166272,959.0600426,1023.066111,1035.523961,1084.985842,1139.053569,1291.267986,1363.674365,1283.65987,1319.972243,1333.518167,1
Myanmar,MMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,425.3340021,431.0690183,477.6548219,512.5994766,556.2960436,600.253426,642.5660013,681.7684644,720.5408838,800.94008,920.6647465,1036.378184,1167.577928,1341.340553,1550.912815,1801.919376,2084.249644,2381.406102,2660.177816,2944.333172,3243.000489,3469.139221,3727.142063,4016.316693,4245.80704,4416.546732,4492.018321,4739.910118,5147.854051,5355.27019,1
Namibia,NAM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3653.938293,3965.621106,4231.319883,4158.587636,4221.187963,4378.592183,4502.826943,4676.349103,4789.841592,4930.961959,5127.953028,5217.551923,5470.341468,5722.878939,6499.015008,6762.570796,7335.153684,7797.754447,8012.799673,7951.277501,8377.434644,8830.223647,9341.076891,9709.591641,10400.76954,10574.14799,10372.32493,10050.50121,10166.33727,10036.59246,1
Nauru,NRU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4390.341464,4551.459547,4984.016628,3942.479154,4887.977878,5347.041951,5970.738366,6670.33905,7407.286562,9351.513568,11009.45167,10963.95195,10974.72774,10682.23471,11758.09512,12080.07459,1
Nepal,NPL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,751.8355804,805.4547021,834.7203982,863.5026676,929.4122851,957.4600355,1003.033716,1048.377807,1069.747427,1111.289064,1184.843133,1247.790237,1249.622466,1304.303183,1383.467211,1457.54957,1532.997512,1608.390925,1721.244251,1798.354941,1897.781558,2001.628304,2176.149302,2349.625078,2593.438375,2633.39531,2582.943673,3099.306082,3329.49805,3558.399828,1
Netherlands,NLD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19139.94975,20110.73741,20762.3865,21372.11848,22339.76532,23403.01277,24471.65244,26008.26606,27708.45213,29268.5361,31882.75531,33194.37631,34447.20532,34112.31879,35777.31075,37625.56171,40964.31464,43893.5271,46420.20168,44599.82056,45074.03994,46599.02103,47272.10302,49241.51784,49233.2154,50302.06775,52283.15685,55347.91239,57565.19756,59686.83163,1
New Caledonia,NCL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14857.3451,14561.1036,14913.38029,15956.77847,17090.04867,17906.58815,18463.76882,19136.82128,19341.0012,20579.36592,21519.15723,22500.34022,23306.27954,23968.39735,25080.93826,25677.41908,27759.04625,29387.5812,29862.73241,30703.83056,31261.93953,32743.90075,32996.34541,36231.10046,37276.94397,37530.03908,39990.55728,41493.03413,42810.83751,43952.54843,1
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1975.413575,1993.389742,2001.233252,1995.791893,2061.855056,2184.883948,2321.435808,2411.359515,2486.270977,2656.142686,2783.256724,2885.228461,2911.117059,2998.111147,3198.371132,3392.591973,3590.827177,3821.56905,3974.763129,3820.541483,3981.045609,4263.154888,4427.932029,4610.305065,4941.71653,5293.865358,5694.0357,6004.031789,5829.257301,5631.201573,1
